1954,,פאריש,ספר שארית מנחם. על חמשה חומשי תורה. בראשית-שמות,"רובינשיטיין, שמואל יעקב"
,,פאריז,דער אמת וועגן שקר.,"רודי, אברהם"
1962,יידיש בוך,ווארשע,דער וועג צום הימל,"רודניצקי, אדאלף"
1978,,תל אביב,משולם סורקיס,"רודניצקי, ישראל (רעד)"
1985,(הל-אור),ירושלים,געזאמעלטע לידער. אוסף שירים,"רוזן, שושנה"
1957,שמואל זימזון,תל אביב,השגריר העברי הנודד,"רוזנפלד, אלכסנדר"
1960,יידבוך,בוענאס איירעס,די כוזרים,"רוזענבערג, שלמה"
1944,ל. מ. שטיין,שיקאגא,אדמס קינדער,"רויזענבלאט, ה"
1921,מ. מייזל פארלאג,ניו יארק,אונטער גאטס הימלען,"רויזענבלאט, ה"
1948,,ניו יארק,אין שאטן פון מיין בוים,"רויזענבלאט, ה"
1953,ר. יובל קאמיטעט,ניו יארק,אין שענטסטן טאג פון הארבסט,"רויזענבלאט, ה"
1940,צענטראל קאמיטעט פון די אידישע פאלק שולן,ני?,בעבזיק. דאס לעבן פון א אידישן יינגל,"רויזענבלאט, ה"
1915,מ. מייזעל פארלאג,ניו יארק,געזאמעלטע געדיכטע און ליעדער,"רויזענבלאט, ה"
1930,,לאס אנדזשעלעס,הרודעס,"רויזענבלאט, ה"
1935,יידישע קולטור געזעלשאפט,לאס אנדזשעלעס,"ליים. פארטזעצונג פון ""הרודעס""","רויזענבלאט, ה"
1939,ל. מ. שטיין,שיקאגא,מיין ליכטיקע נסיעה,"רויזענבלאט, ה"
1957,,לאס אנדזשעלעס,פאר נאכט,"רויזענבלאט, ה"
1929,י. ל. מאגיד,ניו יארק,לידער,"רויזענבלאט, רבקה"
1975,המנורה,תל אביב,אויפן אינדזעל פון זען,"רויטמאן, אפרים"
1977,ניי ליד,תל אביב,די ערד זינגט,"רויטמאן, אפרים"
1975,י. ל. פרץ,תל אביב,דער לץ און דער ריטער,"רויטמאן, שלמה"
1980,י. ל. פרץ,תל אביב,הרצליהער סטראפעס,"רויטמאן, שלמה"
1984,י. ל. פרץ,תל אביב,ליקישע אטעם. סאנעטן,"רויטמאן, שלמה"
1977,,הרצליה,סאנעטן,"רויטמאן, שלמה"
1944,בידערמאן פארלאג,ניו יארק,קלאנגען פון מיין לעבן,"רומשינסקי, יוסף"
1972,פארלאג רביבים,תל אביב,נישט דערלאנגטע שטערן. לידער,"רונת (מעלניצקי), אהודה"
1966,י.ל. פרץ,תל אביב,אויף ארגענטינער פעלדער,"רוס, רבקה"
1982,לייוויק פארלאג,תל אביב,בריינדעלעס קינדער-יארן,"רוס, רבקה"
1978,י. ל. פרץ,תל אביב,דער דניעסטער רוישט,"רוס, רבקה"
1947,דרוקער פארלאג,מאנטעווידעא,מעפילים,"רוס, רבקה"
1968,פאר ליטעראטור,בוקארעשט,שטראלען אין שטורעם.,"רוספלער, מאיר"
1931,וויסנשאפטלעכע ביבליאטעק,ווארשע - ני,אפהאנדלונגען צו דער געשיכטע פון מארקסיזם. דריטער טייל,"ריאזאנאוו, ד"
1931,וויסנשאפטלעכע ביבליאטעק,ווארשע - ני,אפהאנדלונגען צו דער געשיכטע פון מארקסיזם. דריטער טייל,"ריאזאנאוו, ד"
1936,,ניו יארק,דיכטער און שאפער פון ניי-העברעאיש,"ריבאלאוו, מנחם"
1946,ייווא ביבליאטעק,ניו יארק,דער קאמף קעגן אזארטשפילן ביי יידן.,"ריבקינד, יצחק"
1961,,ניו יארק,מיין טאטנס ברכה,"ריווין, יהושע"
1947,ליטעראטור פאנד אין ארץ-ישראל,פאלעסטינע,איבערפלאנץ. דערציילונגען,"ריוועס, א"
1959,י. ל. פרץ,תל אביב,מיט דער שיף טשיטשערין. ראמאן,"ריוועס, א"
1951,איקוף,ניו יארק,אונדזערע פראזאאיקער,"ריווקין, ב"
1948,איקוף,ניו יארק,גרונט-טענדענצן פון דער יידישער ליטעראטור אין אמעריקע,"ריווקין, ב"
1955,יידבוך,בוענאס איירעס,ה. לייוויק. זיינע לידער און דראמאטישע ווערק,"ריווקין, ב"
1953,ל. מ. שטיין,ניו יארק,לעבן און שאפן,"ריווקין, ב"
1950,שקלארסקי,ניו יארק,יידישע יום-טובים.,"ריווקין, ב."
1971,,פאריז,א ייד אין א נאצישן אוניפארם.,"ריטוואס, גרשון"
1946,צענטראלע יידישע היסטארישע קאמיסיע פון פוילישע יידן,וואשרע,ווי אזוי איך האב איבערגעלעבט די דייטשן,"ריטשעווול, בער"
1959,יידיש בוך,ווארשע,אליין מיט זיך,"רייזמאן, אליהו"
1967,יידיש בוך,ווארשע,די שפראך פון דיינע אויגן,"רייזמאן, אליהו"
1955,יידיש בוך,ווארשע,כ'האב פארפלאנצט א בוים,"רייזמאן, אליהו"
1965,מאסף ישראל,תל אביב,לעבנס אין שטורעם. ראמען,"רייזמאן, יצחק"
1968,מוזיאון לאמנות הדפוס,צפת,א פערטל יארהונדערט יידישע פרעסע אין בראזיל. 1915-1940,"רייזמאן, יצחק ז."
1948,ביאליסטאקער צענטער אין אוסטראליע,מעלבארן,דער אומקום פון ביאליסטאקער יידנטום.,"רייזנער, רפאל"
1911,קלעצקין פארלאג,ווילנע,אוונט-קלאנגען,"רייזען, אברהם"
1964,יידיש בוך,ווארשע,אויסגעוויילטע ווערק,"רייזען, אברהם"
1912,דאס נייע לאנד,ניו יארק,אלע ווערק,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. איינאקטערס און מאנאלאגן,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. אין אמעריקע,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. אין שטאט,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. אמאליקע מענטשן,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. ארעמע געמיינדען,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. בונטע ערציילונגען,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. די אפשפיגלונג,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. היימישע מענטשן,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. לידער,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. לידער,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען. שטילע ליבע,"רייזען, אברהם"
1917,אידיש,ניו יארק,אלע ווערק פון אברהם רייזען.לידער,"רייזען, אברהם"
1920,פארלאג אידיש,ניו יארק,דורך פינסטערע טויערן. לידער,"רייזען, אברהם"
1951,שולזינגער,ניו יארק,די לידער,"רייזען, אברהם"
1924,קולטור ליגע,ווארשע,דער בוים. די פאבריק. אויף די הויכע בערג,"רייזען, אברהם"
1952,ציקא,ניו יארק,דערציילונגען,"רייזען, אברהם"
1930,וועלט ביבליאטעק,ווארשע,נייע ערצעהלונגען. I. די אלטע וועלט,"רייזען, אברהם"
1910,פארלאג וועלט ביבליאטעק,וואשרע,נייע ערצעהלונגען. די אלטע וועלט,"רייזען, אברהם"
1920,פארלאג אידיש,ניו יארק,צווישן גרענעצן,"רייזען, אברהם"
1910,פראגרעס,ווארשע,שריפטן. געזשטאלטן.,"רייזען, אברהם"
1934,פראגרעס,ווארשע,שריפטען. אין דער פרעמד,"רייזען, אברהם"
1934,פראגרעס,ווארשע,שריפטען. מיניאטורען און סצענעס,"רייזען, אברהם"
1954,יידבוך,בוענאס איירעס,וואלד אין פלאמען.,"רייך, יוסף"
,אריענט,ווארשע,פויערן,"ריימאנט, וול. סט"
,אריענט,ווארשע,פויערן,"ריימאנט, וול. סט"
,אריענט,ווארשע,פויערן. הארבסט,"ריימאנט, וול. סט"
1952,מ. שטיין,שיקאגא,געקליבענע לידער,"ריינגאלד, יצחק"
1923,קאנאדע,קאנאדא,קאנאדע - איהר געשיכטע און ענטוויקלונג,"ריינווייז, אברהם"
1925,פארלאג קאנאדא,טאראנטא,דער איד אין קאנאדע,"ריינוויין, אברהם"
1966,המנורה,תל אביב,זון דורך וואלקענעס,"ריינעס-מעלצער, מרים"
1961,י. ל. פרץ,תל אביב,צום קוואל,"ריינעס-מעלצער, מרים"
1983,ישראל בוך,תל אביב,לידער,"רימון, י. צ."
1974,י. ל. פרץ,תל אביב,קארעספאנדענצן אין ישראל,"רימון, יצחק"
1974,י. ל. פרץ,תל אביב,קורעספאנדענצן פון ישראל,"רימון, יצחק"
1967,איקוף,בוענאס איירעס,ברויט און ליבשאפט,"רימער, עסטער"
1961,יידיש בוך,ווארשע,כתבים פון געטא. א טאגבוך פון ווארשעווער געטא,"רינגלבלום, עמנואל"
,יידיש בוך,ווארשע,כתבים פון ווארשעווער געטא,"רינגעלבלום, עמנואל"
,יידיש בוך,ווארשע,כתבים פון ווארשעווער געטא,"רינגעלבלום, עמנואל"
1952,יידיש בוך,ווארשע,נאטיצן פון ווארשעווער געטא,"רינגעלבלום, עמנואל"
1952,יידיש בוך,ווארשע,נאטיצן פון ווארשעווער געטא.,"רינגעלבלום, עמנואל"
1953,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,בוענאס איירעס,קאפיטלען געשיכטע פון אמאליקן יידשן לעבן אין פוילן,"רינגעלבלום, עמנואל"
1936,עבודה פארלאג,בוענאס איירעס,וואס איך האב געזען אין ארץ ישראל,"רעגאלסקי, מ"
1946,יובל קאמיטעט,בוענאס איירעס,צווישן צוויי וועלט-מלחמות,"רעגאלסקי, מ"
1936,ליטערארישע בלעטער,ווארשע,דאס נייע ארץ-ישראל.,"רעוווצקי, א"
1958,ייווא,בוענאס איירעס,יידישע עטנאגראפיע און פאלקלאר,"רעכטמאן, אברהם"
1969,היים,תל אביב,די יידישע נאצי-העלדין.,"רעכטער, ישיעהו"
1986,ניי לעבן,תל אביב,פון ליידן צו פרייד,"רעכטער, ישיעהו"
1929,ב. קלעצקין,ווארשע,אויפן מערב-פראנט קיין נייעס.,"רעמארק, אריך מאריא"
1931,ליטערארישע בלעטער,ווילנע,דער וועג אויף צוריק.,"רעמארק, ע. מ."
1931,ליטערארישע בלעטער,ווילנע,דער וועג אויף צוריק.,"רעמארק, ע. מ."
1931,ליטערארישע בלעטער,ווילנע,דער וועג אויף צוריק.,"רעמארק, ע. מ."
1931,ליטערארישע בלעטער,ווילנע,דער וועג אויף צוריק.,"רעמארק, ע. מ."
1962,"צה""ר החירות",תל אביב,שמשון יוניטשמאן,"רעמבא, אייזיק (רעד)"
1919,נייע וועלט,,אין סאוועטען רוסלאנד אין 1919,"רענסאם, ארטהור"
1908,גרופע זשערמינאל,לאנדאן,"עוואלוציאן, רעוואלוציאן און דער אנארכיסטישער אידעאל","רעקלו, עליזע - א. פרומקין"
1945,פאלקס פארלאג,ניו יארק,ברענענדיקע ליכט.,"שאגאל, בעלא"
1947,יידישער פראטערנאלער ארדן,ניו יארק,די ערשטע באגעגעניש,"שאגאל, בעלא"
1986,קריטעריאן,בוקארעשט,דאס פארלוירענע שטעטל,"שאדאך, לעא"
1930,שלמה גאלדפארב,ווארשע,די פרוי אין סאציאליזם און קאפיטאליזם.,"שאו, בערנארד"
1950,איקוף,ניו יארק,"אונדזער פאטער שמ""ר","שאמער-בעטשעליס, ראזע"
1981,,מאנטרעאל,א רגע רו געפינען,"שאפיר, מ"
